true_value,predicted_value,duration_per_hex_char
253.0,245.73919677734375,0.06315243244171143
213.0,228.88235473632812,0.02590851537112532
122.0,99.36691284179688,0.008960926532745361
105.0,99.3645248413086,0.05028820037841797
45.0,48.89748001098633,0.03526574373245239
145.0,164.90855407714844,0.013471502524155837
110.0,153.13926696777344,0.02206599712371826
46.0,46.81657791137695,0.050401270389556885
600.0,592.724853515625,0.025766924575523095
199.0,207.2429962158203,0.016701209134068983
199.0,199.0892791748047,0.013264685869216919
112.0,101.74290466308594,0.018458220693800185
139.0,134.34947204589844,0.05201167218825396
314.0,317.107666015625,0.05209391646915012
3564.0,2343.026123046875,0.029505538940429687
105.0,104.220458984375,0.008729619138381061
99.0,99.76944732666016,0.018826723098754883
404.0,452.0747375488281,0.019595049148382143
335.0,351.56756591796875,0.054256839752197264
297.0,312.06201171875,0.041646725601620145
64.0,60.453216552734375,0.02699899673461914
197.0,186.5565643310547,0.0331105264750394
148.0,192.5381622314453,0.007541525363922119
199.0,587.7305908203125,0.01222795531863258
52.0,53.1302375793457,0.042377352714538574
123.0,108.80703735351562,0.03417349778688871
248.0,245.60777282714844,0.009970951825380325
413.0,412.67657470703125,0.017202001351576585
719.0,723.6319580078125,0.02163010134416468
400.0,630.9404907226562,0.014069787917598602
897.0,505.5119934082031,0.014088107006890433
599.0,719.8116455078125,0.01807850847641627
98.0,98.69669342041016,0.07248443365097046
48.0,50.15518569946289,0.05416578905923026
364.0,390.4549560546875,0.017080657822745187
168.0,150.61270141601562,0.02397422437314634
98.0,101.36289978027344,0.028489291667938232
99.0,98.28741455078125,0.013267500059945243
95.0,97.94062805175781,0.02750307321548462
99.0,98.66889953613281,0.01310344934463501
508.0,508.216552734375,0.04743719895680745
299.0,300.41802978515625,0.014834050337473552
111.0,96.83454895019531,0.013577083746592203
128.0,129.2263946533203,0.013491502174964318
124.0,124.88236999511719,0.01231807784030312
104.0,99.69879913330078,0.015237759141361011
147.0,145.5020294189453,0.01061995029449463
249.0,246.95376586914062,-411.38265509946007
45.0,46.74557876586914,0.7261250019073486
224.0,224.40542602539062,0.04557906919055515
99.0,98.88639831542969,0.2148322888783046
131.0,132.8091583251953,0.09213113784790039
99.0,99.89501953125,0.19350381195545197
117.0,100.74049377441406,0.08209679001256039
49.0,49.02188491821289,0.37542375922203064
98.0,99.6960678100586,0.105473264058431
998.0,1281.4237060546875,0.029990416434076097
62.0,62.350337982177734,0.29904799461364745
204.0,212.36500549316406,0.1043962770038181
62.0,62.54595947265625,0.024684691429138185
599.0,602.416259765625,0.030916566848754882
121.0,118.65634155273438,0.178975780804952
62.0,62.40217971801758,0.02853829860687256
224.0,202.71932983398438,0.06373410991259984
99.0,98.7171630859375,1800.045363008976
98.0,99.01827239990234,0.010486871004104614
100.0,98.51768493652344,0.1587838584726507
110.0,113.14839172363281,0.11083475086424086
402.0,410.7412414550781,0.1916932463645935
46.0,47.127845764160156,0.8448669910430908
37.0,37.368682861328125,0.03787616888682047
97.0,99.31610870361328,0.18088430166244507
99.0,99.21931457519531,0.11183090209960937
600.0,615.8323364257812,0.06380594598835912
1035.0,720.5609741210938,0.05175742214801265
99.0,111.17876434326172,0.017559472719828287
96.0,98.57742309570312,0.013140106201171875
68.0,48.0230827331543,0.024824456735090775
118.0,109.498779296875,0.01015652480878328
31.0,31.98416519165039,0.022671103477478027
1476.0,338.683837890625,0.07830717756941512
47.0,48.00457000732422,0.01383364200592041
131.0,137.07301330566406,0.013745278120040894
215.0,227.5840606689453,0.014023390683260832
379.0,116.02810668945312,0.026222659991337702
100.0,101.33490753173828,0.021251223304054954
48.0,50.88663101196289,0.021488875150680542
61.0,49.64751052856445,0.006769251823425293
399.0,389.571044921875,0.04751865747498303
181.0,130.20921325683594,0.005316035500888167
49.0,50.90068435668945,0.023058431489127024
49.0,48.92612838745117,0.019096994400024415
135.0,135.83245849609375,0.00981195406480269
148.0,150.82308959960938,0.015848046541213988
107.0,113.21546936035156,0.009034388205584358
98.0,98.34440612792969,0.04766687750816345
98.0,105.87987518310547,0.012501997607094901
229.0,219.17425537109375,0.00754369440532866
197.0,206.0221405029297,0.017730581760406493
498.0,500.0556640625,0.0280154802297291
99.0,112.80734252929688,0.016019746661186218
156.0,150.0084228515625,0.008573553141425638
100.0,99.17707824707031,0.010440707206726074
67.0,68.51778411865234,0.01415827057578347
124.0,142.9221649169922,0.020201563835144043
849.0,153.6727752685547,0.01478344202041626
99.0,99.60086822509766,0.024744764963785807
399.0,399.5963134765625,0.009350425105983927
199.0,189.76864624023438,0.00541800544375465
199.0,207.56658935546875,0.007786963667188372
200.0,199.30435180664062,0.007371894244489999
396.0,399.626953125,0.1699442207813263
147.0,148.8788604736328,0.022247003184424505
199.0,199.0259246826172,0.027096443706088595
130.0,105.69096374511719,0.0035842089425949823
98.0,92.09161376953125,0.030443549156188965
98.0,98.36505889892578,0.009608149528503418
599.0,606.05712890625,0.023688236872355144
106.0,103.31919860839844,0.021127118004692927
299.0,297.83856201171875,0.18078718735621527
60.0,60.239219665527344,0.021028995513916016
297.0,324.97442626953125,0.0676189849251195
32.0,32.020477294921875,0.022284603118896483
100.0,97.72186279296875,0.01580690542856852
99.0,100.21446990966797,0.015742908824573864
160.0,159.3395538330078,0.026014248530069988
99.0,99.47692108154297,0.02725429194314139
100.0,98.55271911621094,0.03446727449243719
155.0,142.91505432128906,0.027102198600769043
99.0,100.9086685180664,0.011759233474731446
55.0,55.68856430053711,0.00939582453833686
75.0,101.12734985351562,0.014285397529602051
148.0,127.90715026855469,0.01379352311293284
148.0,147.17535400390625,0.039276528358459475
217.0,212.49913024902344,0.012947481254051471
598.0,597.1024780273438,0.024653585518107694
98.0,99.88568878173828,0.020482778549194336
48.0,48.15504837036133,0.014146000146865845
132.0,148.93421936035156,0.0196422278881073
198.0,202.2200164794922,0.013981196615431044
198.0,198.40196228027344,0.012803149223327637
197.0,195.48233032226562,0.009358485539754232
400.0,380.227783203125,0.02487027645111084
397.0,217.2693328857422,0.04731502797868517
407.0,410.5737609863281,0.017550383295331682
97.0,98.85890197753906,0.02347095012664795
79.0,77.96685791015625,0.014188040386546742
1159.0,613.8851928710938,0.023309615350538684
73.0,72.19709777832031,0.029230157534281414
80.0,81.00746154785156,0.01197499495286208
397.0,297.0911560058594,0.014729286943163191
616.0,639.8721923828125,0.01819076050411571
119.0,112.60208129882812,0.01477965555692974
873.0,731.9093627929688,0.01387200014931815
97.0,103.93704223632812,0.015726072447640554
197.0,202.40545654296875,0.01257723028009588
299.0,304.09613037109375,0.008186581972483042
98.0,98.7914810180664,0.027544870972633362
52.0,51.65603256225586,0.032360076904296875
150.0,146.53919982910156,0.015706118415383732
210.0,210.4008026123047,0.007525103933670942
149.0,150.15403747558594,0.016248499645906335
99.0,99.27960205078125,0.025683194398880005
193.0,198.7054443359375,0.020306514155480168
130.0,106.98751068115234,0.008312236695062546
227.0,228.77645874023438,0.03571598132451375
1312.0,1265.067626953125,0.020740408828293068
55.0,60.94850158691406,0.02122983667585585
98.0,100.12506103515625,0.030461996793746948
1697.0,371.70501708984375,0.014067175211729828
417.0,412.385009765625,0.019787581343399852
95.0,93.52513122558594,0.013131048944261339
131.0,134.11422729492188,0.008147080739339193
98.0,97.70040893554688,0.01940619945526123
99.0,99.81681823730469,0.009423255920410156
1194.0,1268.3648681640625,0.02125361108261606
171.0,134.4416961669922,0.014011178697858537
161.0,162.07870483398438,0.016054731148939867
131.0,130.6754608154297,0.007834831873575846
197.0,197.69140625,0.015899819987160817
198.0,206.61253356933594,0.007779943091528756
61.0,60.21696090698242,0.01963849862416585
218.0,193.78219604492188,0.013384380340576173
398.0,227.57196044921875,0.012456625699996948
300.0,296.063232421875,0.02053029396954705
1597.0,423.63720703125,0.012231456196826437
198.0,195.1961669921875,0.015874852736790974
400.0,100.06233978271484,0.017564442422654893
298.0,297.9322204589844,0.011309470981359482
149.0,147.9984893798828,0.014600866719296104
96.0,113.60993957519531,0.015938083330790203
198.0,199.99139404296875,0.019277848303318024
197.0,205.35020446777344,0.03432124853134155
99.0,106.89694213867188,0.01535646915435791
1299.0,306.0860900878906,0.02232080850845728
899.0,1007.7822265625,0.009203361559517776
131.0,149.61952209472656,0.021528564393520355
99.0,98.85728454589844,0.014040321111679077
176.0,166.2200164794922,0.011628446907832705
100.0,99.60934448242188,0.008740356990269251
100.0,103.70211791992188,0.023015467325846355
149.0,148.12403869628906,0.02498453004019601
130.0,130.98727416992188,0.006336359750656854
99.0,98.94721221923828,0.041067498070853095
697.0,696.9158325195312,0.028369605541229248
199.0,199.94229125976562,0.011963318375980152
30.0,30.00765609741211,0.0197857141494751
98.0,97.34012603759766,0.006832122802734375
199.0,199.1354217529297,0.008767999708652496
142.0,138.7230682373047,0.04194202843834372
150.0,150.2821044921875,0.0075404102152044124
130.0,128.9060821533203,0.005241405396234421
48.0,48.97682571411133,0.0072056204080581665
103.0,104.80543518066406,0.013506208147321428
99.0,98.55547332763672,0.009357918392528187
223.0,237.72630310058594,0.008806000737582935
100.0,109.26502990722656,0.02001313368479411
173.0,166.40415954589844,0.017570716994149343
99.0,98.6161117553711,0.009928296009699503
101.0,98.93363952636719,0.01115827126936479
297.0,300.7658386230469,0.010597550868988037
399.0,393.92755126953125,0.008348645702485115
233.0,218.64988708496094,0.02251775066057841
52.0,53.02517318725586,0.005965215819222587
161.0,133.9038543701172,0.017416307559380166
55.0,55.008724212646484,0.023905158042907715
98.0,96.95976257324219,0.02581175168355306
132.0,128.70697021484375,0.00792576137341951
98.0,98.27476501464844,0.009635080893834433
97.0,99.56754302978516,0.01570049354008266
155.0,152.2813720703125,0.006658763885498047
250.0,259.7673645019531,0.014636986596243722
47.0,47.99894332885742,0.025514870882034302
100.0,99.58345794677734,0.016628384590148926
300.0,315.6952819824219,0.020354500183692344
131.0,130.98727416992188,0.010313879875909714
43.0,104.06446838378906,0.023520735593942497
698.0,664.780517578125,0.016147113763369046
144.0,141.4880828857422,0.012396559995763442
299.0,290.01141357421875,0.02603078515906083
98.0,98.79307556152344,0.020034372806549072
97.0,99.04782104492188,0.006333317075456891
99.0,97.77891540527344,0.01304907004038493
101.0,99.32913208007812,0.030723350388663157
148.0,149.6965789794922,0.005289101600646972
1698.0,1702.760009765625,0.022425612807273863
600.0,211.75494384765625,0.014536188198969914
595.0,606.6234130859375,0.03426802158355713
647.0,620.5386352539062,0.01284505702831127
101.0,98.6948471069336,0.0072013139724731445
55.0,57.240047454833984,0.011324935489230685
99.0,99.21086120605469,0.03046812117099762
1484.0,429.6992492675781,0.008111619431039562
197.0,205.49090576171875,0.009754574298858643
49.0,48.00242614746094,0.018943854740687778
199.0,202.3625030517578,0.011281901597976684
199.0,109.3868637084961,0.010153141888705168
99.0,116.32099151611328,0.019196381935706504
49.0,48.95892333984375,0.014359384775161743
160.0,142.38754272460938,0.011612232526143391
96.0,99.32392120361328,0.008260440826416016
97.0,99.26603698730469,0.00842440128326416
99.0,98.58505249023438,0.011108497778574625
60.0,64.45332336425781,0.03917741775512695
209.0,188.06529235839844,0.009368028905656602
98.0,99.68904876708984,0.036275157561668984
47.0,48.56586837768555,0.012288403511047364
58.0,56.357601165771484,0.017783546447753908
50.0,49.288352966308594,0.020307481288909912
476.0,583.1035766601562,0.010955876991397044
99.0,100.3569564819336,0.016834579981290378
397.0,347.4388427734375,0.010619295054468614
98.0,98.70921325683594,0.014405757188796997
99.0,100.00597381591797,0.01245116392771403
111.0,111.91020202636719,0.008548862404293485
99.0,99.12110900878906,0.023781350680759976
150.0,147.76405334472656,0.01819644371668498
45.0,43.59607696533203,0.008039781025477819
81.0,78.67512512207031,0.015466690063476562
48.0,49.288352966308594,0.020758390426635742
130.0,114.35896301269531,0.010529688426426478
47.0,48.28140640258789,0.02283199628194173
99.0,98.74784088134766,0.01063582632276747
199.0,199.2179412841797,0.018009138107299805
210.0,223.9813690185547,0.0147132067119374
796.0,796.9967041015625,0.005760858456293742
100.0,99.93988037109375,0.015083399685946379
299.0,297.76861572265625,0.022133398056030273
1998.0,1102.9547119140625,0.008209044045775476
598.0,460.73681640625,0.013937631074120016
97.0,98.24046325683594,0.010489676679883684
499.0,497.43719482421875,0.008925966090626188
129.0,130.2294464111328,0.028823274832505446
117.0,107.42256164550781,0.013822417992811937
130.0,115.42054748535156,0.009010337647937593
599.0,604.043212890625,0.006939196038520199
80.0,80.96021270751953,0.02692988285651574
49.0,49.02647399902344,0.01256425678730011
1500.0,1487.6304931640625,0.028216778486967086
29.0,30.005203247070312,0.013949108123779298
146.0,124.38314819335938,0.015790283679962158
97.0,98.53180694580078,0.030455851554870607
100.0,115.86092376708984,0.005293543522174542
99.0,99.90577697753906,0.02126161868755634
50.0,48.01068878173828,0.034666856129964195
198.0,192.01206970214844,0.010020124912261962
47.0,48.00242614746094,0.04723000526428223
600.0,475.0110168457031,0.015805730452904336
98.0,98.96737670898438,0.020524371754039417
598.0,184.86734008789062,0.023869738859288833
131.0,149.93368530273438,0.010780054330825805
45.0,47.991920471191406,0.026837611198425294
280.0,302.5967102050781,0.009201333257887098
97.0,98.57742309570312,0.01676439046859741
135.0,132.00062561035156,0.006957655603235418
130.0,99.63549041748047,0.008514574595860072
252.0,223.1979522705078,0.019138250086042616
96.0,101.90142059326172,0.014601971421922957
97.0,95.07686614990234,0.020760655403137207
47.0,48.00242614746094,0.01858985424041748
143.0,123.67105865478516,0.00892906085304592
73.0,62.62166213989258,0.007371425628662109
499.0,528.52685546875,0.01827372097578205
298.0,301.8291015625,0.008925116339395212
62.0,60.073360443115234,0.008143150806427002
68.0,49.612300872802734,0.016879038377241654
246.0,229.1422119140625,0.01667409194143195
98.0,99.92779541015625,0.022056433889600966
449.0,428.6572570800781,0.033797670155763626
98.0,101.86761474609375,0.01669285978589739
206.0,199.95799255371094,0.038378740611829255
149.0,165.8861846923828,0.02214603764670236
99.0,99.36483764648438,0.020592348916190013
214.0,198.95950317382812,0.01804254271767356
82.0,87.21247863769531,0.025061735740074746
197.0,200.06585693359375,0.017201733589172364
95.0,99.3023681640625,0.014103429658072335
162.0,158.9833526611328,0.014241381125016645
130.0,125.15132141113281,0.04183023316519601
78.0,78.76853942871094,0.024163293838500976
211.0,207.1757354736328,0.01512732003864489
100.0,98.42231750488281,0.06748771667480469
119.0,103.24653625488281,0.029309530007211787
105.0,103.22854614257812,0.020194235969992244
94.0,92.89495086669922,0.021265559726291232
831.0,301.74200439453125,0.04073122024536133
99.0,100.93939208984375,0.028477950529618698
399.0,395.87359619140625,0.014823545109141956
941.0,931.813232421875,0.012391776304978591
747.0,750.3754272460938,0.022978276014328003
98.0,105.73814392089844,0.02387235845838274
98.0,99.44636535644531,0.016494359288896834
98.0,98.354736328125,0.031566003958384194
212.0,216.92698669433594,0.019789534456589642
197.0,196.490966796875,0.016610470083024766
599.0,547.9765625,0.011966176654981531
32.0,32.020477294921875,0.019928503036499023
614.0,619.2322998046875,0.010855724071634227
298.0,320.25439453125,0.007148043675856156
48.0,49.02353286743164,0.04892288148403168
75.0,74.47298431396484,0.004556179046630859
595.0,644.3649291992188,0.021176765946780935
98.0,98.83837890625,0.013144294420878092
796.0,795.1539306640625,0.012370293670230442
99.0,97.88431549072266,0.016839010374886648
55.0,55.77255630493164,0.008263928549630302
200.0,199.72923278808594,0.004767235368490219
207.0,211.6693878173828,0.019242474907322935
442.0,455.5126647949219,0.01437685187433807
249.0,238.57789611816406,0.0074120134115219114
91.0,96.93775939941406,0.014672597249348959
57.0,56.602787017822266,0.04430992262704032
1245.0,1238.8365478515625,0.01267273295415591
590.0,661.5703125,0.01598081943836618
54.0,57.942928314208984,0.013531552420722114
98.0,98.59524536132812,0.009353419144948324
115.0,116.16575622558594,0.006241396853798314
201.0,202.30409240722656,0.016652483940124512
2120.0,1943.1119384765625,0.007288149062623369
768.0,1061.3609619140625,0.005532413963379898
98.0,98.11417388916016,0.011788892745971679
1303.0,1301.6063232421875,0.010176713267962137
198.0,50.64168167114258,0.009579122066497803
122.0,125.79898071289062,0.022717962662378948
49.0,56.30678939819336,0.012366309762001038
186.0,189.04554748535156,0.006314170771631701
199.0,186.79396057128906,0.010165035724639893
50.0,50.46799087524414,0.02431464195251465
99.0,102.3772201538086,0.012192875146865845
198.0,198.9607696533203,0.03679979931224476
149.0,151.48350524902344,0.006023025512695313
168.0,162.26051330566406,0.014629593601933232
600.0,615.16259765625,0.007268665952885405
59.0,58.95573806762695,0.010481337706247965
704.0,558.7366333007812,0.020167890936136246
129.0,108.99420166015625,0.006317070552280971
97.0,99.06875610351562,0.011435294151306152
147.0,139.05099487304688,0.008167872826258341
99.0,91.26335144042969,0.01372240890156139
552.0,379.5286560058594,0.028807736578441802
119.0,116.80987548828125,0.009412395326714767
99.0,99.17961120605469,0.01706884801387787
687.0,647.6995849609375,0.006351267419210295
93.0,97.79353332519531,0.0047138844217572895
295.0,300.61279296875,0.003017167250315348
598.0,206.4081573486328,0.0067424774169921875
399.0,400.2291259765625,0.01878610524264249
50.0,50.4709358215332,0.0187129122870309
50.0,55.375972747802734,0.016208693385124207
99.0,101.98487854003906,0.01393696665763855
99.0,99.07353210449219,0.013415998882717557
898.0,290.01055908203125,0.014228736912762677
149.0,147.70582580566406,0.014981230099995932
200.0,197.763916015625,0.019537727038065594
499.0,501.013671875,0.011322922431505643
75.0,81.92715454101562,0.010179140351035378
900.0,913.28955078125,0.026907118883999912
100.0,97.60580444335938,0.008221727151137132
98.0,99.96186828613281,0.007224127650260925
578.0,523.091064453125,0.015062241843252472
98.0,105.98651123046875,0.015280997753143311
996.0,970.807373046875,0.005965236222968911
199.0,198.74501037597656,0.019607375065485638
59.0,59.14347839355469,0.013694246610005697
98.0,97.98348999023438,0.03239819407463074
97.0,99.17400360107422,0.0064372846058436805
210.0,213.87440490722656,0.0240823977133807
355.0,309.5164489746094,0.005217991377177991
896.0,898.590087890625,0.007799629654203143
48.0,51.149681091308594,0.01948027951376779
210.0,202.83792114257812,0.008092866224401137
99.0,98.1778564453125,0.009588665432400174
115.0,118.76895141601562,0.013134431838989259
236.0,245.1068878173828,0.004452412469046456
167.0,150.30419921875,0.005357852688542119
98.0,98.89131164550781,0.01609128713607788
99.0,62.89988327026367,0.02328813076019287
532.0,506.76873779296875,0.0066575262997601485
354.0,374.50244140625,0.011714556482103136
263.0,236.24783325195312,0.004860294170868702
100.0,99.46913146972656,0.01377261601961576
200.0,197.5745086669922,0.01070866761384187
595.0,622.8465576171875,0.010154250790091121
171.0,180.0670928955078,0.006533102989196777
61.0,62.52289962768555,0.0139847993850708
626.0,544.6298828125,0.010900103820944732
136.0,141.21551513671875,0.00896623588743664
74.0,88.1772232055664,0.01522091031074524
767.0,342.58935546875,0.009063988197140577
98.0,97.91688537597656,0.013282434145609538
497.0,174.45481872558594,0.00893650146631094
98.0,103.97842407226562,0.008621752262115479
1499.0,617.3322143554688,0.005406557759152183
699.0,698.3179931640625,0.005302259291725597
48.0,48.9056510925293,0.008574928556169783
74.0,83.8932876586914,0.008948900482871315
59.0,50.07762908935547,0.006466996669769287
135.0,149.38914489746094,0.023208995660146076
74.0,82.04436492919922,0.01411441961924235
106.0,105.62202453613281,0.007726115338942584
99.0,99.49005889892578,0.021581941180759005
106.0,122.1009521484375,0.006867471863241757
59.0,58.91446304321289,0.01759934425354004
397.0,99.26739501953125,0.010517799854278564
35.0,35.26755905151367,0.007812817891438803
99.0,83.89583587646484,0.022664189338684082
48.0,49.56977462768555,0.026055753231048584
206.0,272.25213623046875,0.013910802205403645
598.0,603.96630859375,0.0238893985748291
298.0,209.43492126464844,0.029558595021565756
615.0,617.6956787109375,0.01279545852116176
110.0,99.19630432128906,0.017542196644677058
267.0,382.1804504394531,0.012438220977783203
155.0,155.31423950195312,0.03834506670633952
96.0,99.72578430175781,0.011280928339276994
98.0,99.31602478027344,0.01258827339519154
99.0,100.33995056152344,0.0071080997586250305
61.0,60.358489990234375,0.01355290412902832
198.0,200.23324584960938,0.0066042753957933
193.0,192.33197021484375,0.01392897179252223
100.0,99.59693145751953,0.03358446806669235
99.0,101.39109802246094,0.020268780844552175
98.0,99.8802490234375,0.010045826435089111
423.0,443.31085205078125,0.007076117922278012
298.0,303.6583251953125,0.038725463243631214
161.0,156.12661743164062,0.01898674832450019
103.0,99.69879913330078,0.010888148756588207
29.0,35.99267578125,0.015619496504465738
100.0,99.08097839355469,0.013184891806708442
200.0,201.88528442382812,0.015469725315387432
200.0,199.57273864746094,0.0063431024551391605
637.0,648.769775390625,0.010274879310442053
99.0,98.91134643554688,0.010053584973017374
130.0,127.46748352050781,0.021988309346712552
198.0,199.3746795654297,0.0212203711271286
68.0,54.182674407958984,0.0096455378965898
746.0,710.494384765625,0.02370174725850423
47.0,47.97815704345703,0.02284061908721924
72.0,70.90433502197266,0.03535125652949015
199.0,195.8303985595703,0.010003118679441255
99.0,99.54463195800781,0.021331502841069147
400.0,404.3719787597656,0.02245890325115573
99.0,99.63119506835938,0.01728712022304535
323.0,293.5979309082031,0.012760593777611143
99.0,99.88987731933594,0.01680404489690607
98.0,100.62901306152344,0.011893534660339355
511.0,516.4970092773438,0.021792900562286378
7362.5,2290.080810546875,0.007651229872974246
97.0,108.90765380859375,0.009526678494044713
123.0,120.5508804321289,0.030765622854232788
150.0,148.95933532714844,0.01109015240388758
148.0,150.3706512451172,0.009872754414876303
1587.0,640.7738647460938,0.009716351826985678
199.0,195.07701110839844,0.01577785469236828
98.0,99.25714111328125,0.015233499663216727
803.0,791.4521484375,0.005209903563222577
97.0,98.046630859375,0.018207320145198276
634.0,619.4576416015625,0.03758304875071456
604.0,585.6323852539062,0.011103704168989852
298.0,301.3853454589844,0.010606724023818969
318.0,306.6953125,0.011242533839026164
397.0,404.23675537109375,0.009246479140387641
697.0,668.8919677734375,0.007629247145219282
417.0,413.7054748535156,0.022951454827279755
639.0,619.4054565429688,0.026186247666676838
1309.0,1245.02978515625,0.021243929862976074
1934.0,1949.9228515625,0.008105147374819403
500.0,510.10858154296875,0.010824385442231832
237.0,273.3952331542969,0.017219220890718347
496.0,526.2670288085938,0.007973407208919526
2462.5,2370.704833984375,0.002793133419479
